edition,product,version,checksum,date,dlnumber,url,filename,filetype,size,family
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,Release 13.0 Build 58.32 (nCore),13.0 Build 58.32,SHA-256 - 63a43c51fc2a1696dcbde3d72953cff5d373f0ea8ec9f3fbc394d501dc876c32,"Jul 6, 2020",18053,https://secureportal.citrix.com/udl.asp?DLID=18053&URL=https://downloads.citrix.com/18053/build-13.0-58.32_nc_64.tgz,build-13.0-58.32_nc_64.tgz,tgz,775 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 4e5b6386d7c32316bc3c2f1a30d72ac6132238dcea218ca976b4a07f01b361e8,"Jul 6, 2020",18038,https://secureportal.citrix.com/udl.asp?DLID=18038&URL=https://downloads.citrix.com/18038/audserver_win-13.0-58.32.zip,audserver_win-13.0-58.32.zip,zip,332 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,Audit Server Utilities for Linux,NONE,SHA-256 - 55a031519be025542d50fb0331bddce76973300ed403f919799aa4735ff435da,"Jul 6, 2020",18038,https://secureportal.citrix.com/udl.asp?DLID=18038&URL=https://downloads.citrix.com/18038/audserver_linux-13.0-58.32.i386.rpm,audserver_linux-13.0-58.32.i386.rpm,rpm,168 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,Audit Server Utilities for BSD,NONE,SHA-256 - 149e418e16a065a2d72f84803254537446759c0d880c3d701d96205a68655242,"Jul 6, 2020",18038,https://secureportal.citrix.com/udl.asp?DLID=18038&URL=https://downloads.citrix.com/18038/audserver_bsd-13.0-58.32.tgz,audserver_bsd-13.0-58.32.tgz,tgz,568 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,Weblog Clients for Windows,NONE,SHA-256 - 0af117b64cdbeb14f111f4fbe3c9310890da1757df9b42ca68e998e242075ed8,"Jul 6, 2020",17390,https://secureportal.citrix.com/udl.asp?DLID=17390&URL=https://downloads.citrix.com/17390/nswl_win-13.0-58.32.zip,nswl_win-13.0-58.32.zip,zip,312 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - 6e3802febfa8112242fdbfc9005e930bcc05a7b0af8fd502b1bef680921a62df,"Jul 6, 2020",17390,https://secureportal.citrix.com/udl.asp?DLID=17390&URL=https://downloads.citrix.com/17390/nswl_linux-13.0-58.32.i386.rpm,nswl_linux-13.0-58.32.i386.rpm,rpm,68 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,Weblog Clients for BSD,NONE,SHA-256 - 7a5860d6307015a2bef65d7475671cf3f78065b3d8a8684ba84a519941e79d0e,"Jul 6, 2020",17930,https://secureportal.citrix.com/udl.asp?DLID=17930&URL=https://downloads.citrix.com/17930/nswl_bsd-13.0-58.32.tgz,nswl_bsd-13.0-58.32.tgz,tgz,76 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 58.32 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Feature Phase) 13.0-58.30 - Citrix,SDX Platform Software Bundle 13.0 Build 58.30,13.0 Build 58.30,SHA-256 - 20e1e61e0100680a6fe7f1550da2be6b1763a017adf9ab539924380d51541efb,"Jun 8, 2020",17714,https://secureportal.citrix.com/udl.asp?DLID=17714&URL=https://downloads.citrix.com/17714/build-sdx-13.0-58.30.tgz,build-sdx-13.0-58.30.tgz,tgz,1.3 GB,adc
Citrix ADC CPX Release (Feature Phase) 13.0 Build 58.32 - Citrix,Citrix ADC CPX Docker Image 13.0 Build 58.32,13.0 Build 58.32,SHA-256 - 54988c2be616341eda5aa3e2aba9429577219262c9cdcc484d9e6b7f16fa71c2,"Jul 6, 2020",18039,https://secureportal.citrix.com/udl.asp?DLID=18039&URL=https://downloads.citrix.com/18039/cpx-ns_13.0-58.32.gz,cpx-ns_13.0-58.32.gz,gz,824 MB,adc
Citrix ADC BLX image 13.0 Build 58.32 - Citrix,Citrix ADC BLX deb Image 13.0 Build 58.32,13.0 Build 58.32,SHA-256 - 935a1dfcfbc99e9e245c1a870d1a764d5f370507110e76f6551d1237b2b41cdd,"Jul 6, 2020",18056,https://secureportal.citrix.com/udl.asp?DLID=18056&URL=https://downloads.citrix.com/18056/blx-deb-13.0-58.32.tar.gz,blx-deb-13.0-58.32.tar.gz,gz,69 MB,adc
Citrix ADC BLX image 13.0 Build 58.32 - Citrix,Citrix ADC BLX rpm Image 13.0 Build 58.32,13.0 Build 58.32,SHA-256 -  3d03e11e7e9daecef5d3dd12df59652edca4fd6244d6d6b72c5f735d20175d54,"Jul 6, 2020",18056,https://secureportal.citrix.com/udl.asp?DLID=18056&URL=https://downloads.citrix.com/18056/blx-rpm-13.0-58.32.tar.gz,blx-rpm-13.0-58.32.tar.gz,gz,85 MB,adc
Citrix ADC BLX image 13.0 Build 61.48 - Citrix,Citrix ADC BLX deb Image 13.0 Build 61.48,13.0 Build 61.48,SHA-256 - 2cbd564f77c218347ac24d1c90543e71b809c2a8bfc4fefb990bf8ac5dc6585d,"Jul 27, 2020",18302,https://secureportal.citrix.com/udl.asp?DLID=18302&URL=https://downloads.citrix.com/18302/blx-deb-13.0-61.48.tar.gz,blx-deb-13.0-61.48.tar.gz,gz,71 MB,adc
Citrix ADC BLX image 13.0 Build 61.48 - Citrix,Citrix ADC BLX rpm Image 13.0 Build 61.48,13.0 Build 61.48,SHA-256 - 72400cc3fda50c1fedc14289c801374894561130af555d33ddf87d51bc14f967,"Jul 27, 2020",18302,https://secureportal.citrix.com/udl.asp?DLID=18302&URL=https://downloads.citrix.com/18302/blx-rpm-13.0-61.48.tar.gz,blx-rpm-13.0-61.48.tar.gz,gz,87 MB,adc
Citrix ADC CPX Release (Feature Phase) 13.0 Build 61.48 - Citrix,Citrix ADC CPX Docker Image 13.0 Build 61.48,13.0 Build 61.48,SHA-256 - ec9a77e42e83c7fe0d8379455826d2b890322dd57f534d1baee3452c1a43b622,"Jul 27, 2020",18291,https://secureportal.citrix.com/udl.asp?DLID=18291&URL=https://downloads.citrix.com/18291/cpx-ns_13.0-61.48.gz,cpx-ns_13.0-61.48.gz,gz,840 MB,adc
SDX Bundle (Feature Phase) 13.0-61.48 - Citrix,SDX Platform Software Bundle 13.0 Build 61.48,13.0 Build 61.48,SHA-256 - 76a935d83ce9d6054bda0182eba54a83dfea599143b5414106fb9ebc137b2c33,"Jul 27, 2020",18290,https://secureportal.citrix.com/udl.asp?DLID=18290&URL=https://downloads.citrix.com/18290/build-sdx-13.0-61.48.tgz,build-sdx-13.0-61.48.tgz,tgz,1.3 GB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,Release 13.0 Build 61.48(nCore),13.0 Build 61.48,SHA-256 - 2e8c95d672ee54c8be059272c9941b6bffcd8211dd45cf49372340569dff1496,"Jul 27, 2020",18273,https://secureportal.citrix.com/udl.asp?DLID=18273&URL=https://downloads.citrix.com/18273/build-13.0-61.48_nc_64.tgz,build-13.0-61.48_nc_64.tgz,tgz,779 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 37259005a3514c1f06a2a1194f206e1096d64e55a4eabfad03c1dd7cf8bffa48,"Jul 27, 2020",18287,https://secureportal.citrix.com/udl.asp?DLID=18287&URL=https://downloads.citrix.com/18287/audserver_win-13.0-61.48.zip,audserver_win-13.0-61.48.zip,zip,332 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,Audit Server Utilities for Linux,NONE,SHA-256 - 2209174e168eb4a3438dc1a84e7a8f24e8a99eb5fbe8b112a49bc2de8306f484,"Jul 27, 2020",18287,https://secureportal.citrix.com/udl.asp?DLID=18287&URL=https://downloads.citrix.com/18287/audserver_linux-13.0-61.48.i386.rpm,audserver_linux-13.0-61.48.i386.rpm,rpm,172 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,Audit Server Utilities for BSD,NONE,SHA-256 - 37259005a3514c1f06a2a1194f206e1096d64e55a4eabfad03c1dd7cf8bffa48,"Jul 27, 2020",18287,https://secureportal.citrix.com/udl.asp?DLID=18287&URL=https://downloads.citrix.com/18287/audserver_win-13.0-61.48.zip,audserver_win-13.0-61.48.zip,zip,568 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,Weblog Clients for Windows,NONE,SHA-256 - 2a8ae5e1a578f64fcfaa2b17c1c4818ac7d78dc9a82396f7158df45a72607f66,"Jul 27, 2020",18289,https://secureportal.citrix.com/udl.asp?DLID=18289&URL=https://downloads.citrix.com/18289/nswl_win-13.0-61.48.zip,nswl_win-13.0-61.48.zip,zip,312 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - d406df178833da8d3ba0ad5decb1b798791b0940a6664ac3d258fed4e9de00c3,"Jul 27, 2020",18289,https://secureportal.citrix.com/udl.asp?DLID=18289&URL=https://downloads.citrix.com/18289/nswl_linux-13.0-61.48.i386.rpm,nswl_linux-13.0-61.48.i386.rpm,rpm,68 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,Weblog Clients for BSD,NONE,SHA-256 - efcfde79db12ba6159df3aa6ef1a6014470f738ff112d486346cdc5ebbbbb8b7,"Jul 27, 2020",18289,https://secureportal.citrix.com/udl.asp?DLID=18289&URL=https://downloads.citrix.com/18289/nswl_bsd-13.0-61.48.tgz,nswl_bsd-13.0-61.48.tgz,tgz,76 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 61.48 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,Release 13.0 Build 64.35(nCore),13.0 Build 64.35,SHA-256 - 32090774b7747bba973f579dbd9123c05776f677215d31367bb542d007cb66a8,"Sep 3, 2020",18405,https://secureportal.citrix.com/udl.asp?DLID=18405&URL=https://downloads.citrix.com/18405/build-13.0-64.35_nc_64.tgz,build-13.0-64.35_nc_64.tgz,tgz,781 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 9c1eb2eb2ff82a2c81de7749b26f67015bbee069b60f0c61d7b2ddd6ebaf1d72,"Sep 3, 2020",18440,https://secureportal.citrix.com/udl.asp?DLID=18440&URL=https://downloads.citrix.com/18440/audserver_win-13.0-64.35.zip,audserver_win-13.0-64.35.zip,zip,332 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,Audit Server Utilities for Linux,NONE,SHA-256 - bdfc9e87c40136c2b1e45f96572c1fae7870726539b9afba9d515fb23ad7f73c,"Sep 3, 2020",18440,https://secureportal.citrix.com/udl.asp?DLID=18440&URL=https://downloads.citrix.com/18440/audserver_linux-13.0-64.35.i386.rpm,audserver_linux-13.0-64.35.i386.rpm,rpm,172 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,Audit Server Utilities for BSD,NONE,SHA-256 - 254e40eb9ef8e28138f5487bee17ed20c02601136056579918948095129ee27c,"Sep 3, 2020",18440,https://secureportal.citrix.com/udl.asp?DLID=18440&URL=https://downloads.citrix.com/18440/audserver_bsd-13.0-64.35.tgz,audserver_bsd-13.0-64.35.tgz,tgz,572 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,Weblog Clients for Windows,NONE,SHA-256 - ec08fa25e93d67a8575119c948c0d40005dea034a0328f77bba0bee1bda7527a,"Sep 3, 2020",18441,https://secureportal.citrix.com/udl.asp?DLID=18441&URL=https://downloads.citrix.com/18441/nswl_win-13.0-64.35.zip,nswl_win-13.0-64.35.zip,zip,312 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - 128804d469452e6398621e689e3892293e6e7459753f893757f9cd92b3d119ed,"Sep 3, 2020",18441,https://secureportal.citrix.com/udl.asp?DLID=18441&URL=https://downloads.citrix.com/18441/nswl_linux-13.0-64.35.i386.rpm,nswl_linux-13.0-64.35.i386.rpm,rpm,68 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,Weblog Clients for BSD,NONE,SHA-256 - bca6d20b0ecb3eaae85a41e14b0e91fcf838203958deea4eedd8b585eaabd5a4,"Sep 3, 2020",18441,https://secureportal.citrix.com/udl.asp?DLID=18441&URL=https://downloads.citrix.com/18441/nswl_bsd-13.0-64.35.tgz,nswl_bsd-13.0-64.35.tgz,tgz,76 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 64.35 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Feature Phase) 13.0-64.35 - Citrix,SDX Platform Software Bundle 13.0 Build 64.35,13.0 Build 64.35,SHA-256 - 3a6a1a4a00d1dcd28282fb591c8d9097a39af1938de4410bea2c51445cdf26d8,"Sep 3, 2020",18415,https://secureportal.citrix.com/udl.asp?DLID=18415&URL=https://downloads.citrix.com/18415/build-sdx-13.0-64.35.tgz,build-sdx-13.0-64.35.tgz,tgz,1.3 GB,adc
Citrix ADC CPX Release (Feature Phase) 13.0 Build 64.35 - Citrix,Citrix ADC CPX Docker Image 13.0 Build 64.35,13.0 Build 64.35,SHA-256 - 4b7a7ed0755f9e2eff840e30ab0a553cc3c67802aa23643b2f7ee05b2fbebbd2,"Sep 3, 2020",18436,https://secureportal.citrix.com/udl.asp?DLID=18436&URL=https://downloads.citrix.com/18436/cpx-ns_13.0-64.35.gz,cpx-ns_13.0-64.35.gz,gz,842 MB,adc
Citrix ADC BLX image 13.0 Build 64.35 - Citrix,Citrix ADC BLX deb Image 13.0 Build 64.35,13.0 Build 64.35,SHA-256 - 9a2da0af59bd649eca816825276d6e6c6c5835421c6be0b1619a138134057aba,"Sep 3, 2020",18437,https://secureportal.citrix.com/udl.asp?DLID=18437&URL=https://downloads.citrix.com/18437/blx-deb-13.0-64.35.tar.gz,blx-deb-13.0-64.35.tar.gz,gz,71 MB,adc
Citrix ADC BLX image 13.0 Build 64.35 - Citrix,Citrix ADC BLX rpm Image 13.0 Build 64.35,13.0 Build 64.35,SHA-256 - f4b370d104f344430f00009a2ba75dc9bb326efa3c54eeb88c1fda00213ae401,"Sep 3, 2020",18437,https://secureportal.citrix.com/udl.asp?DLID=18437&URL=https://downloads.citrix.com/18437/blx-rpm-13.0-64.35.tar.gz,blx-rpm-13.0-64.35.tar.gz,gz,88 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Release 13.0 Build 67.43(nCore),13.0 Build 67.43,SHA-256 - d9f57d37269a7e29800378cef436b023045e4c36f3b1bcfa287d9cb0fbda987b,"Nov 20, 2020",18662,https://secureportal.citrix.com/udl.asp?DLID=18662&URL=https://downloads.citrix.com/18662/build-13.0-67.43_nc_64.tgz,build-13.0-67.43_nc_64.tgz,tgz,783 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - b2f5f3f69deee55f050d94586372e15ad3a7a724fe9c8da522075af9f8d01618,"Nov 20, 2020",18680,https://secureportal.citrix.com/udl.asp?DLID=18680&URL=https://downloads.citrix.com/18680/audserver_win-13.0-67.43.zip,audserver_win-13.0-67.43.zip,zip,336 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Audit Server Utilities for Linux,NONE,SHA-256 - b0c5c4bf17a01b55ce76f7c998fae51bb289bf80ab02ab047207edf9ad6b16fd,"Nov 20, 2020",18680,https://secureportal.citrix.com/udl.asp?DLID=18680&URL=https://downloads.citrix.com/18680/audserver_linux-13.0-67.43.i386.rpm,audserver_linux-13.0-67.43.i386.rpm,rpm,172 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Audit Server Utilities for BSD,NONE,SHA-256 - d01c50b944a8c993ad9bb0c29c5275b59d3987b975b44f5a9057fde66b76eafc,"Nov 20, 2020",18680,https://secureportal.citrix.com/udl.asp?DLID=18680&URL=https://downloads.citrix.com/18680/audserver_bsd-13.0-67.43.tgz,audserver_bsd-13.0-67.43.tgz,tgz,572 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Weblog Clients for Windows,NONE,SHA-256 - ec02655bee2844489ef9df7acc2e94290462b6fa9d140ae31e19f66bc7cec115,"Nov 20, 2020",18681,https://secureportal.citrix.com/udl.asp?DLID=18681&URL=https://downloads.citrix.com/18681/nswl_win-13.0-67.43.zip,nswl_win-13.0-67.43.zip,zip,312 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - e26add384695dc9d7eba9b66da2efb63fb2cbb7f372ced2945b6e8376c4049d0,"Nov 20, 2020",18681,https://secureportal.citrix.com/udl.asp?DLID=18681&URL=https://downloads.citrix.com/18681/nswl_linux-13.0-67.43.i386.rpm,nswl_linux-13.0-67.43.i386.rpm,rpm,68 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Weblog Clients for BSD,NONE,SHA-256 - ec5cce2f0f064ec318bbd51f63365e88604b1d42adf9c7bb258c35f25e78d148,"Nov 20, 2020",18681,https://secureportal.citrix.com/udl.asp?DLID=18681&URL=https://downloads.citrix.com/18681/nswl_bsd-13.0-67.43.tgz,nswl_bsd-13.0-67.43.tgz,tgz,76 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Feature Phase) 13.0-67.39 - Citrix,SDX Platform Software Bundle 13.0 Build 67.39,13.0 Build 67.39,SHA-256 - de4efffbe8ce4633292cbeaf69e4e2622c1a1a246d68c6b976336933d864f46f,"Oct 12, 2020",18563,https://secureportal.citrix.com/udl.asp?DLID=18563&URL=https://downloads.citrix.com/18563/build-sdx-13.0-67.39.tgz,build-sdx-13.0-67.39.tgz,tgz,1.4 GB,adc
Citrix ADC CPX Release (Feature Phase) 13.0 Build 67.39/67.43 - Citrix,Citrix ADC CPX Docker Image 13.0 Build 67.43,13.0 Build 67.43,SHA-256 - 8180a564bf2aba9f3285eaa5d1665fd97dbc34a42a76c831ce3c39676028d882,"Nov 20, 2020",18677,https://secureportal.citrix.com/udl.asp?DLID=18677&URL=https://downloads.citrix.com/18677/cpx-ns_13.0-67.43.gz,cpx-ns_13.0-67.43.gz,gz,854 MB,adc
Citrix ADC BLX image 13.0 Build 67.39/67.43 - Citrix,Citrix ADC BLX deb Image 13.0 Build 67.43,13.0 Build 67.43,SHA-256 - 0738026ea58ada8c247e10d0fb686a2c9c6850f2bd9b204fb0aa7d9c962c8366,"Nov 20, 2020",18676,https://secureportal.citrix.com/udl.asp?DLID=18676&URL=https://downloads.citrix.com/18676/blx-deb-13.0-67.43.tar.gz,blx-deb-13.0-67.43.tar.gz,gz,71 MB,adc
Citrix ADC BLX image 13.0 Build 67.39/67.43 - Citrix,Citrix ADC BLX rpm Image 13.0 Build 67.43,13.0 Build 67.43,SHA-256 - 00c9e66556aa80807f69d70cebf1b18cd0582e02fa4fb6f33a42f4da4c27d009,"Nov 20, 2020",18676,https://secureportal.citrix.com/udl.asp?DLID=18676&URL=https://downloads.citrix.com/18676/blx-rpm-13.0-67.43.tar.gz,blx-rpm-13.0-67.43.tar.gz,gz,88 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Release 13.0 Build 71.44(nCore),13.0 Build 71.44,SHA-256 - 7f9877cc2aa1101c4ad1f27151c3951c0a7777ce9d3f9e2975ba8604e8b4d8e4,"Jan 4, 2021",18906,https://secureportal.citrix.com/udl.asp?DLID=18906&URL=https://downloads.citrix.com/18906/build-13.0-71.44_nc_64.tgz,build-13.0-71.44_nc_64.tgz,tgz,805 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 10e212d6a2ac8fb95be41bf52ee47688d2d75ccc7ec9cf29b6170c4f00af52ec,"Jan 4, 2021",18922,https://secureportal.citrix.com/udl.asp?DLID=18922&URL=https://downloads.citrix.com/18922/audserver_win-13.0-71.44.zip,audserver_win-13.0-71.44.zip,zip,336 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Audit Server Utilities for Linux,NONE,SHA-256 - d0465d7683cbb59e1b3531f8823d4a7e74fd7f70040dafcb8214d80bd8981bb7,"Jan 4, 2021",18922,https://secureportal.citrix.com/udl.asp?DLID=18922&URL=https://downloads.citrix.com/18922/audserver_linux-13.0-71.44.i386.rpm,audserver_linux-13.0-71.44.i386.rpm,rpm,172 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Audit Server Utilities for BSD,NONE,SHA-256 - b57b248d7c48a0ef499e035dbfa6ee4629b4becdaed9778747d789ff54851421,"Jan 4, 2021",18922,https://secureportal.citrix.com/udl.asp?DLID=18922&URL=https://downloads.citrix.com/18922/audserver_bsd-13.0-71.44.tgz,audserver_bsd-13.0-71.44.tgz,tgz,576 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Weblog Clients for Windows,NONE,SHA-256 - a7584998a12ba880177526d05db5c3ee1570610c3b85e335185f31a92d2b26da,"Jan 4, 2021",18923,https://secureportal.citrix.com/udl.asp?DLID=18923&URL=https://downloads.citrix.com/18923/nswl_win-13.0-71.44.zip,nswl_win-13.0-71.44.zip,zip,312 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - bd6aefaa4d1ec0f6aea2ae91eb53d09665177b668210917f95b9c1dc8ba81e05,"Jan 4, 2021",18923,https://secureportal.citrix.com/udl.asp?DLID=18923&URL=https://downloads.citrix.com/18923/nswl_linux-13.0-71.44.i386.rpm,nswl_linux-13.0-71.44.i386.rpm,rpm,68 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Weblog Clients for BSD,NONE,SHA-256 - 338916b858b8f186768d02db9783389868bb000a0a271ba9da7a2eb44aee2034,"Dec 30, 2020",18923,https://secureportal.citrix.com/udl.asp?DLID=18923&URL=https://downloads.citrix.com/18923/nswl_bsd-13.0-71.44.tgz,nswl_bsd-13.0-71.44.tgz,tgz,76 K,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 13, 2016",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Feature Phase) 13.0-71.40 - Citrix,SDX Platform Software Bundle 13.0 Build 71.40,13.0 Build 71.40,SHA-256 - 5bea1bcc8c97f06ab29f8a5fc118515f4266e6ef76ebf28a6cfb63a16c685934,"Dec 4, 2020",18713,https://secureportal.citrix.com/udl.asp?DLID=18713&URL=https://downloads.citrix.com/18713/build-sdx-13.0-71.40.tgz,build-sdx-13.0-71.40.tgz,tgz,1.4 GB,adc
Citrix ADC CPX Release (Feature Phase) 13.0 Build 71.40/71.44 - Citrix,Citrix ADC CPX Docker Image 13.0 Build 71.44,13.0 Build 71.44,SHA-256 - ce9751f19bcd2051e3be130e892d9e21574275436844c3165219c5d0f07c15a3,"Jan 4, 2021",18924,https://secureportal.citrix.com/udl.asp?DLID=18924&URL=https://downloads.citrix.com/18924/cpx-ns_13.0-71.44.gz,cpx-ns_13.0-71.44.gz,gz,860 MB,adc
